date,symbol,marketcapname,sector
22-06-2023,JBMA,Midcap,Auto
22-06-2023,MANINFRA,Midcap,Realty
23-06-2023,BSE,Midcap,Miscellaneous
26-06-2023,AUROPHARMA,Largecap,Pharmaceuticals
26-06-2023,NATCOPHARM,Midcap,Pharmaceuticals
26-06-2023,ISEC,Largecap,Services
26-06-2023,ANGELONE,Midcap,Services
26-06-2023,JBMA,Midcap,Auto
26-06-2023,SJVN,Largecap,Miscellaneous
26-06-2023,POLICYBZR,Largecap,I.T
27-06-2023,FACT,Largecap,Industrials
27-06-2023,JINDALSAW,Midcap,Metals
27-06-2023,ABCAPITAL,Largecap,Finance
27-06-2023,HDFCLIFE,Largecap,Services
27-06-2023,AMBER,Midcap,FMCG
27-06-2023,METROPOLIS,Midcap,Pharmaceuticals
27-06-2023,ANGELONE,Midcap,Services
27-06-2023,JBMA,Midcap,Auto
27-06-2023,VGUARD,Midcap,FMCG
27-06-2023,TITAGARH,Midcap,FMCG
27-06-2023,JWL,Midcap,FMCG
27-06-2023,APLLTD,Midcap,Pharmaceuticals
27-06-2023,POLICYBZR,Largecap,I.T
28-06-2023,PEL,Largecap,Finance
28-06-2023,TORNTPHARM,Largecap,Pharmaceuticals
28-06-2023,AUROPHARMA,Largecap,Pharmaceuticals
28-06-2023,ABCAPITAL,Largecap,Finance
28-06-2023,JBMA,Midcap,Auto
28-06-2023,KTKBANK,Midcap,Bank
28-06-2023,PFC,Largecap,Finance
28-06-2023,TITAGARH,Midcap,FMCG
28-06-2023,KALYANKJIL,Largecap,Miscellaneous
28-06-2023,VIJAYA,Midcap,Pharmaceuticals
28-06-2023,CMSINFO,Midcap,Miscellaneous
28-06-2023,INDIGO,Largecap,Services
30-06-2023,NLCINDIA,Midcap,Miscellaneous
30-06-2023,NAM-INDIA,Midcap,Finance
30-06-2023,JKTYRE,Midcap,Auto
30-06-2023,GENUSPOWER,Midcap,FMCG
30-06-2023,JBMA,Midcap,Auto
30-06-2023,KTKBANK,Midcap,Bank
30-06-2023,GPIL,Midcap,Metals
30-06-2023,KALYANKJIL,Largecap,Miscellaneous
03-07-2023,FACT,Largecap,Industrials
03-07-2023,JINDALSAW,Midcap,Metals
03-07-2023,ELECON,Midcap,FMCG
03-07-2023,NLCINDIA,Midcap,Miscellaneous
03-07-2023,ANANTRAJ,Midcap,Realty
03-07-2023,BSE,Midcap,Miscellaneous
03-07-2023,SUZLON,Largecap,FMCG
03-07-2023,JWL,Midcap,FMCG
03-07-2023,L&TFH,Largecap,Finance
03-07-2023,KALYANKJIL,Largecap,Miscellaneous
03-07-2023,RATEGAIN,Midcap,I.T
03-07-2023,BLS,Midcap,I.T
04-07-2023,BAJFINANCE,Largecap,Finance
04-07-2023,CANFINHOME,Midcap,Finance
04-07-2023,BSE,Midcap,Miscellaneous
04-07-2023,ASTERDM,Midcap,Pharmaceuticals
04-07-2023,GENUSPOWER,Midcap,FMCG
04-07-2023,FDC,Midcap,Pharmaceuticals
04-07-2023,ANGELONE,Midcap,Services
04-07-2023,J&KBANK,Midcap,Bank
04-07-2023,RADICO,Midcap,FMCG
04-07-2023,SUZLON,Largecap,FMCG
04-07-2023,JYOTHYLAB,Midcap,FMCG
04-07-2023,CMSINFO,Midcap,Miscellaneous
05-07-2023,FACT,Largecap,Industrials
05-07-2023,CENTURYTEX,Midcap,Industrials
05-07-2023,EXIDEIND,Largecap,Auto
05-07-2023,BHEL,Largecap,FMCG
05-07-2023,HINDPETRO,Largecap,Industrials
05-07-2023,MRPL,Midcap,Industrials
05-07-2023,CHENNPETRO,Midcap,Industrials
05-07-2023,HEROMOTOCO,Largecap,Auto
05-07-2023,COLPAL,Largecap,FMCG
05-07-2023,ELECON,Midcap,FMCG
05-07-2023,MOTHERSON,Largecap,Auto
05-07-2023,GENUSPOWER,Midcap,FMCG
05-07-2023,J&KBANK,Midcap,Bank
05-07-2023,JSL,Largecap,Metals
05-07-2023,IDFC,Midcap,Finance
05-07-2023,SCHNEIDER,Midcap,FMCG
06-07-2023,AMARAJABAT,Midcap,Auto
06-07-2023,EXIDEIND,Largecap,Auto
06-07-2023,BHEL,Largecap,FMCG
06-07-2023,HINDPETRO,Largecap,Industrials
06-07-2023,MRPL,Midcap,Industrials
06-07-2023,IONEXCHANG,Midcap,FMCG
06-07-2023,M&M,Largecap,Auto
06-07-2023,CEATLTD,Midcap,Auto
06-07-2023,BBTC,Midcap,Miscellaneous
06-07-2023,MOTHERSON,Largecap,Auto
06-07-2023,CCL,Midcap,FMCG
06-07-2023,BSE,Midcap,Miscellaneous
06-07-2023,AUROPHARMA,Largecap,Pharmaceuticals
06-07-2023,JKTYRE,Midcap,Auto
06-07-2023,GENUSPOWER,Midcap,FMCG
06-07-2023,IOC,Largecap,Industrials
06-07-2023,UJJIVANSFB,Midcap,Bank
06-07-2023,OLECTRA,Midcap,Auto
06-07-2023,RADICO,Midcap,FMCG
06-07-2023,JSL,Largecap,Metals
06-07-2023,SUPRAJIT,Midcap,Auto
06-07-2023,SUZLON,Largecap,FMCG
06-07-2023,ACE,Midcap,FMCG
06-07-2023,SJVN,Largecap,Miscellaneous
06-07-2023,EQUITASBNK,Midcap,Bank
06-07-2023,LODHA,Largecap,Realty
07-07-2023,CENTURYTEX,Midcap,Industrials
07-07-2023,IONEXCHANG,Midcap,FMCG
07-07-2023,JINDALSAW,Midcap,Metals
07-07-2023,M&M,Largecap,Auto
07-07-2023,TATAMOTORS,Largecap,Auto
07-07-2023,HBLPOWER,Midcap,Miscellaneous
07-07-2023,IOC,Largecap,Industrials
07-07-2023,BANKBARODA,Largecap,Bank
07-07-2023,OLECTRA,Midcap,Auto
07-07-2023,ACE,Midcap,FMCG
07-07-2023,FORTIS,Largecap,Pharmaceuticals
07-07-2023,SCHNEIDER,Midcap,FMCG
07-07-2023,KALYANKJIL,Largecap,Miscellaneous
10-07-2023,IONEXCHANG,Midcap,FMCG
10-07-2023,KIRLOSBROS,Midcap,FMCG
10-07-2023,RELIANCE,Largecap,Industrials
10-07-2023,JINDALSAW,Midcap,Metals
10-07-2023,CEATLTD,Midcap,Auto
10-07-2023,CDSL,Midcap,Miscellaneous
10-07-2023,WELCORP,Midcap,Metals
10-07-2023,MAZDOCK,Largecap,Industrials
10-07-2023,OLECTRA,Midcap,Auto
10-07-2023,INOXWIND,Midcap,FMCG
11-07-2023,TATAMTRDVR,Largecap,Auto
11-07-2023,RELIANCE,Largecap,Industrials
11-07-2023,JINDALSAW,Midcap,Metals
11-07-2023,ELECON,Midcap,FMCG
11-07-2023,COCHINSHIP,Midcap,Industrials
11-07-2023,MIDHANI,Midcap,Metals
11-07-2023,MAZDOCK,Largecap,Industrials
11-07-2023,SUZLON,Largecap,FMCG
11-07-2023,FORTIS,Largecap,Pharmaceuticals
11-07-2023,ZENTEC,Midcap,I.T
11-07-2023,KALYANKJIL,Largecap,Miscellaneous
