date,symbol,marketcapname,sector
06-06-2023,UMESLTD,Smallcap,I.T
06-06-2023,GULFPETRO,Smallcap,Industrials
06-06-2023,SUVIDHAA,Smallcap,Miscellaneous
06-06-2023,PHARMABEES,Smallcap,Indices
06-06-2023,MOL,Smallcap,Industrials
06-06-2023,VISHAL,Smallcap,Textiles
06-06-2023,SHARDACROP,Smallcap,Industrials
06-06-2023,MAPMYINDIA,Midcap,I.T
06-06-2023,PILANIINVS,Smallcap,Finance
07-06-2023,DICIND,Smallcap,Industrials
07-06-2023,CENTENKA,Smallcap,Textiles
07-06-2023,OILCOUNTUB,Smallcap,Metals
07-06-2023,VHL,Smallcap,Finance
07-06-2023,RESPONIND,Midcap,FMCG
07-06-2023,GRINDWELL,Largecap,FMCG
07-06-2023,GENESYS,Smallcap,I.T
07-06-2023,PUNJABCHEM,Smallcap,Industrials
07-06-2023,SATINDLTD,Smallcap,Metals
07-06-2023,GMRP&UI,Smallcap,Realty
07-06-2023,WEWIN,Smallcap,
07-06-2023,SANGAMIND,Smallcap,Textiles
07-06-2023,ANIKINDS,Smallcap,Services
07-06-2023,ASAL,Smallcap,Auto
07-06-2023,LCCINFOTEC,Smallcap,I.T
07-06-2023,MAGADSUGAR,Smallcap,FMCG
07-06-2023,JETFREIGHT,Smallcap,Services
07-06-2023,KRITI,Smallcap,FMCG
07-06-2023,CCHHL,Smallcap,Services
07-06-2023,VERTOZ,Smallcap,Miscellaneous
07-06-2023,URJA,Smallcap,Services
07-06-2023,HINDCON,Smallcap,Industrials
07-06-2023,OBCL,Smallcap,Miscellaneous
07-06-2023,DBSTOCKBRO,Smallcap,Services
07-06-2023,AAKASH,Smallcap,Oils
07-06-2023,SHILPAMED,Smallcap,Pharmaceuticals
07-06-2023,KPIGREEN,Smallcap,Miscellaneous
07-06-2023,VIDHIING,Smallcap,Industrials
07-06-2023,ARTEMISMED,Smallcap,Pharmaceuticals
07-06-2023,ENGINERSIN,Midcap,Realty
07-06-2023,UMESLTD,Smallcap,I.T
07-06-2023,ATLANTA,Smallcap,Realty
07-06-2023,ASAHISONG,Smallcap,Industrials
07-06-2023,ARIES,Smallcap,Industrials
07-06-2023,JUBLINGREA,Midcap,Industrials
07-06-2023,GREENLAM,Midcap,Miscellaneous
07-06-2023,PILANIINVS,Smallcap,Finance
08-06-2023,OILCOUNTUB,Smallcap,Metals
08-06-2023,TATAMOTORS,Largecap,Auto
08-06-2023,GMRP&UI,Smallcap,Realty
08-06-2023,AMBICAAGAR,Smallcap,Industrials
08-06-2023,CARYSIL,Smallcap,FMCG
08-06-2023,VIMTALABS,Smallcap,Miscellaneous
08-06-2023,PANACHE,Smallcap,I.T
08-06-2023,ASTRON,Smallcap,Industrials
08-06-2023,DBSTOCKBRO,Smallcap,Services
08-06-2023,AAKASH,Smallcap,Oils
08-06-2023,BHAGERIA,Smallcap,Industrials
08-06-2023,KPIGREEN,Smallcap,Miscellaneous
08-06-2023,UMESLTD,Smallcap,I.T
08-06-2023,SOLARINDS,Largecap,Industrials
08-06-2023,TANLA,Midcap,I.T
08-06-2023,DISHTV,Smallcap,Media
08-06-2023,SAHYADRI,Smallcap,Industrials
08-06-2023,OMAXE,Smallcap,Realty
08-06-2023,BROOKS,Smallcap,Pharmaceuticals
09-06-2023,OAL,Smallcap,Industrials
09-06-2023,GNFC,Midcap,Industrials
09-06-2023,SRF,Largecap,Industrials
09-06-2023,ZENITHEXPO,Smallcap,FMCG
09-06-2023,AKASH,Smallcap,Realty
09-06-2023,SETFNIFBK,Smallcap,Indices
09-06-2023,KPIGREEN,Smallcap,Miscellaneous
09-06-2023,ZENITHSTL,Smallcap,Metals
09-06-2023,CALSOFT,Smallcap,I.T
09-06-2023,UMESLTD,Smallcap,I.T
09-06-2023,NOIDATOLL,Smallcap,Realty
09-06-2023,SAHYADRI,Smallcap,Industrials
09-06-2023,TITAGARH,Midcap,FMCG
09-06-2023,AMIORG,Smallcap,Pharmaceuticals
09-06-2023,CMSINFO,Midcap,Miscellaneous
12-06-2023,FOSECOIND,Smallcap,Industrials
12-06-2023,GNFC,Midcap,Industrials
12-06-2023,RUBYMILLS,Smallcap,Textiles
12-06-2023,SRF,Largecap,Industrials
12-06-2023,VIPIND,Midcap,FMCG
12-06-2023,ZENITHEXPO,Smallcap,FMCG
12-06-2023,DBOL,Smallcap,FMCG
12-06-2023,CONFIPET,Smallcap,Miscellaneous
12-06-2023,KPIGREEN,Smallcap,Miscellaneous
12-06-2023,INDIAMART,Midcap,I.T
12-06-2023,LINCOLN,Smallcap,Pharmaceuticals
12-06-2023,ZENITHSTL,Smallcap,Metals
12-06-2023,EDUCOMP,Smallcap,I.T
12-06-2023,GSPL,Midcap,Industrials
12-06-2023,DEEPINDS,Smallcap,Industrials
12-06-2023,DEN,Smallcap,Media
12-06-2023,INDOTHAI,Smallcap,Finance
12-06-2023,EASEMYTRIP,Midcap,Miscellaneous
13-06-2023,FOSECOIND,Smallcap,Industrials
13-06-2023,GODREJIND,Midcap,Industrials
13-06-2023,GESHIP,Midcap,Services
13-06-2023,UPL,Largecap,Industrials
13-06-2023,INDLMETER,Smallcap,FMCG
13-06-2023,HGINFRA,Midcap,Realty
13-06-2023,NV20BEES,Smallcap,Indices
13-06-2023,KICL,Smallcap,Finance
13-06-2023,DALBHARAT,Largecap,Industrials
13-06-2023,MUTHOOTFIN,Largecap,Finance
13-06-2023,INDOTHAI,Smallcap,Finance
14-06-2023,ATUL,Largecap,Industrials
14-06-2023,TIDEWATER,Smallcap,Industrials
14-06-2023,GODREJIND,Midcap,Industrials
14-06-2023,KOTHARIPET,Smallcap,Oils
14-06-2023,UPL,Largecap,Industrials
14-06-2023,MEDANTA,Midcap,Pharmaceuticals
14-06-2023,KITEX,Smallcap,FMCG
14-06-2023,DIVGIITTS,Smallcap,Auto
14-06-2023,ELDEHSG,Smallcap,Realty
14-06-2023,UNITEDTEA,Smallcap,FMCG
14-06-2023,SIS,Midcap,Miscellaneous
14-06-2023,GOLDIAM,Smallcap,Miscellaneous
14-06-2023,RITES,Midcap,Realty
14-06-2023,NETF,Smallcap,Indices
14-06-2023,INDOTECH,Smallcap,FMCG
14-06-2023,FIEMIND,Smallcap,Auto
14-06-2023,GISOLUTION,Smallcap,Finance
14-06-2023,KICL,Smallcap,Finance
14-06-2023,DALBHARAT,Largecap,Industrials
14-06-2023,ESG,Smallcap,Indices
14-06-2023,MONQ50,Smallcap,Indices
14-06-2023,LTTS,Largecap,I.T
15-06-2023,TIDEWATER,Smallcap,Industrials
15-06-2023,AMRUTANJAN,Smallcap,Pharmaceuticals
15-06-2023,BHARATRAS,Smallcap,Industrials
15-06-2023,SAKSOFT,Smallcap,I.T
15-06-2023,MRPL,Midcap,Industrials
15-06-2023,GODREJIND,Midcap,Industrials
15-06-2023,THERMAX,Largecap,FMCG
15-06-2023,ASHOKLEY,Largecap,Auto
15-06-2023,WSI,Smallcap,Realty
15-06-2023,KOTHARIPET,Smallcap,Oils
15-06-2023,SECURKLOUD,Smallcap,I.T
15-06-2023,SHAHALLOYS,Smallcap,Metals
15-06-2023,ICICIMOM30,Smallcap,Indices
15-06-2023,BUTTERFLY,Smallcap,FMCG
15-06-2023,KIOCL,Midcap,Industrials
15-06-2023,INFOBEAN,Smallcap,I.T
15-06-2023,SAGARDEEP,Smallcap,Metals
15-06-2023,VIKASECO,Smallcap,FMCG
15-06-2023,RITCO,Smallcap,Services
15-06-2023,VIKASLIFE,Smallcap,Services
15-06-2023,BLKASHYAP,Smallcap,Realty
15-06-2023,DBCORP,Smallcap,Media
15-06-2023,OBEROIRLTY,Largecap,Realty
15-06-2023,DALBHARAT,Largecap,Industrials
15-06-2023,SBIETFPB,Smallcap,Indices
15-06-2023,GENUSPAPER,Smallcap,Industrials
15-06-2023,IDFCFIRSTB,Largecap,Bank
15-06-2023,HCG,Midcap,Pharmaceuticals
15-06-2023,LTTS,Largecap,I.T
16-06-2023,AMARAJABAT,Midcap,Auto
16-06-2023,TIDEWATER,Smallcap,Industrials
16-06-2023,MRPL,Midcap,Industrials
16-06-2023,GRASIM,Largecap,Textiles
16-06-2023,THERMAX,Largecap,FMCG
16-06-2023,ASHOKLEY,Largecap,Auto
16-06-2023,KESORAMIND,Smallcap,Industrials
16-06-2023,GMMPFAUDLR,Midcap,FMCG
16-06-2023,KOTHARIPET,Smallcap,Oils
16-06-2023,WALCHANNAG,Smallcap,FMCG
16-06-2023,WIPRO,Largecap,I.T
16-06-2023,GET&D,Midcap,FMCG
16-06-2023,AMBICAAGAR,Smallcap,Industrials
16-06-2023,RAMAPHO,Smallcap,Industrials
16-06-2023,NIFTYBEES,Smallcap,Indices
16-06-2023,DMART,Largecap,FMCG
16-06-2023,ICICIGI,Largecap,Services
16-06-2023,ARVEE,Smallcap,Pharmaceuticals
16-06-2023,ASIANENE,Smallcap,Oils
16-06-2023,MARSHALL,Smallcap,Industrials
16-06-2023,KSHITIJPOL,Smallcap,FMCG
16-06-2023,DGCONTENT,Smallcap,Media
16-06-2023,BANKINDIA,Largecap,Bank
16-06-2023,SAREGAMA,Midcap,Media
16-06-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
16-06-2023,BALAJITELE,Smallcap,Media
16-06-2023,UCOBANK,Largecap,Bank
16-06-2023,KRITINUT,Smallcap,FMCG
16-06-2023,TERASOFT,Smallcap,I.T
16-06-2023,DATAPATTNS,Midcap,FMCG
16-06-2023,UFO,Smallcap,Media
16-06-2023,HCG,Midcap,Pharmaceuticals
19-06-2023,MRPL,Midcap,Industrials
19-06-2023,JUNIORBEES,Smallcap,Indices
19-06-2023,HUHTAMAKI,Smallcap,Services
19-06-2023,LICI,Largecap,Services
19-06-2023,AVTNPL,Smallcap,FMCG
19-06-2023,HAVISHA,Smallcap,Miscellaneous
19-06-2023,GET&D,Midcap,FMCG
19-06-2023,CONTROLPR,Smallcap,I.T
19-06-2023,PSUBANKICI,Smallcap,Indices
19-06-2023,SKMEGGPROD,Smallcap,FMCG
19-06-2023,NIFTYBEES,Smallcap,Indices
19-06-2023,ARVEE,Smallcap,Pharmaceuticals
19-06-2023,SUPREMEENG,Smallcap,Metals
19-06-2023,DGCONTENT,Smallcap,Media
19-06-2023,ICICIBANKP,Smallcap,Indices
19-06-2023,BANKBARODA,Largecap,Bank
19-06-2023,BANKINDIA,Largecap,Bank
19-06-2023,DHANBANK,Smallcap,Bank
19-06-2023,J&KBANK,Midcap,Bank
19-06-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
19-06-2023,GATI,Smallcap,Services
19-06-2023,PNBGILTS,Smallcap,Finance
19-06-2023,BALAJITELE,Smallcap,Media
19-06-2023,CREATIVEYE,Smallcap,Media
19-06-2023,UCOBANK,Largecap,Bank
19-06-2023,ATLANTA,Smallcap,Realty
19-06-2023,ORIENTCEM,Smallcap,Industrials
19-06-2023,LTIM,Largecap,I.T
20-06-2023,CENTURYTEX,Midcap,Industrials
20-06-2023,PEL,Largecap,Finance
20-06-2023,OILCOUNTUB,Smallcap,Metals
20-06-2023,BHARATFORG,Largecap,Industrials
20-06-2023,ANTGRAPHIC,Smallcap,Services
20-06-2023,TI,Smallcap,FMCG
20-06-2023,SEQUENT,Smallcap,Pharmaceuticals
20-06-2023,LICI,Largecap,Services
20-06-2023,ADFFOODS,Smallcap,FMCG
20-06-2023,JAMNAAUTO,Smallcap,Auto
20-06-2023,ITI,Midcap,Telecom
20-06-2023,DCAL,Smallcap,Pharmaceuticals
20-06-2023,MOLDTECH,Smallcap,Industrials
20-06-2023,ARVEE,Smallcap,Pharmaceuticals
20-06-2023,SHILPAMED,Smallcap,Pharmaceuticals
20-06-2023,ACCURACY,Smallcap,Services
20-06-2023,ALPSINDUS,Smallcap,Textiles
20-06-2023,IRCON,Midcap,Realty
20-06-2023,AAATECH,Smallcap,I.T
20-06-2023,J&KBANK,Midcap,Bank
20-06-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
20-06-2023,GATI,Smallcap,Services
20-06-2023,UCOBANK,Largecap,Bank
20-06-2023,ATLANTA,Smallcap,Realty
20-06-2023,SUTLEJTEX,Smallcap,Textiles
20-06-2023,AUTOIND,Smallcap,Auto
20-06-2023,KPRMILL,Largecap,FMCG
20-06-2023,KUANTUM,Smallcap,Industrials
20-06-2023,TITAGARH,Midcap,FMCG
20-06-2023,LOVABLE,Smallcap,Textiles
21-06-2023,ABB,Largecap,FMCG
21-06-2023,PEL,Largecap,Finance
21-06-2023,SKFINDIA,Largecap,Industrials
21-06-2023,ESCORTS,Largecap,Auto
21-06-2023,SUBROS,Smallcap,Auto
21-06-2023,MINDTECK,Smallcap,I.T
21-06-2023,VINATIORGA,Midcap,Industrials
21-06-2023,MOLDTECH,Smallcap,Industrials
21-06-2023,TECHIN,Smallcap,Realty
21-06-2023,ARVEE,Smallcap,Pharmaceuticals
21-06-2023,ACCURACY,Smallcap,Services
21-06-2023,IRCON,Midcap,Realty
21-06-2023,ICICINXT50,Smallcap,Indices
21-06-2023,AAATECH,Smallcap,I.T
21-06-2023,SUTLEJTEX,Smallcap,Textiles
21-06-2023,VGUARD,Midcap,FMCG
21-06-2023,LOVABLE,Smallcap,Textiles
21-06-2023,SPAL,Smallcap,Textiles
22-06-2023,ICICISENSX,Smallcap,Indices
22-06-2023,DMCC,Smallcap,Industrials
22-06-2023,RUCHINFRA,Smallcap,Miscellaneous
22-06-2023,PARADEEP,Midcap,Industrials
22-06-2023,ANIKINDS,Smallcap,Services
22-06-2023,INDIACEM,Midcap,Industrials
22-06-2023,BSHSL,Smallcap,Miscellaneous
22-06-2023,LICNETFGSC,Smallcap,Indices
22-06-2023,NEXT50,Smallcap,Indices
22-06-2023,IGL,Largecap,Industrials
22-06-2023,SUTLEJTEX,Smallcap,Textiles
22-06-2023,VGUARD,Midcap,FMCG
23-06-2023,HINDPETRO,Largecap,Industrials
23-06-2023,DMCC,Smallcap,Industrials
23-06-2023,HLEGLAS,Smallcap,FMCG
23-06-2023,GOLDETF,Smallcap,Indices
23-06-2023,BANDHANBNK,Largecap,Bank
23-06-2023,BSHSL,Smallcap,Miscellaneous
23-06-2023,IOC,Largecap,Industrials
23-06-2023,SETFNIF50,Smallcap,Indices
23-06-2023,JINDWORLD,Midcap,Textiles
23-06-2023,ADANIPORTS,Largecap,Realty
23-06-2023,AWHCL,Smallcap,Miscellaneous
23-06-2023,POWERMECH,Midcap,FMCG
23-06-2023,NAGAFERT,Smallcap,Industrials
26-06-2023,DRREDDY,Largecap,Pharmaceuticals
26-06-2023,DSPBANKETF,Smallcap,Indices
26-06-2023,GOLDETF,Smallcap,Indices
26-06-2023,CONTROLPR,Smallcap,I.T
26-06-2023,ORCHPHARMA,Smallcap,Pharmaceuticals
26-06-2023,IPCALAB,Largecap,Pharmaceuticals
26-06-2023,SCHAND,Smallcap,Miscellaneous
26-06-2023,AUROPHARMA,Largecap,Pharmaceuticals
26-06-2023,ABCAPITAL,Largecap,Finance
26-06-2023,BALPHARMA,Smallcap,Pharmaceuticals
26-06-2023,ADANIGREEN,Largecap,Miscellaneous
26-06-2023,HATSUN,Largecap,FMCG
26-06-2023,SITINET,Smallcap,Media
26-06-2023,ADANIPOWER,Largecap,Miscellaneous
26-06-2023,KECL,Smallcap,FMCG
26-06-2023,EQUITASBNK,Midcap,Bank
26-06-2023,RTNINDIA,Midcap,Miscellaneous
26-06-2023,BESTAGRO,Smallcap,Industrials
27-06-2023,SURYAROSNI,Midcap,Metals
27-06-2023,VIPIND,Midcap,FMCG
27-06-2023,DSPBANKETF,Smallcap,Indices
27-06-2023,ABCAPITAL,Largecap,Finance
27-06-2023,TOTAL,Smallcap,Miscellaneous
27-06-2023,GREENPANEL,Smallcap,Miscellaneous
27-06-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
27-06-2023,SITINET,Smallcap,Media
27-06-2023,RTNPOWER,Smallcap,Miscellaneous
27-06-2023,EQUITASBNK,Midcap,Bank
27-06-2023,PHARMABEES,Smallcap,Indices
27-06-2023,PDSL,Midcap,Services
28-06-2023,SURYAROSNI,Midcap,Metals
28-06-2023,SUNDRMFAST,Largecap,Auto
28-06-2023,CHOLAFIN,Largecap,Finance
28-06-2023,WEWIN,Smallcap,
28-06-2023,ONWARDTEC,Smallcap,I.T
28-06-2023,DSPBANKETF,Smallcap,Indices
28-06-2023,ICIL,Smallcap,Textiles
28-06-2023,KITEX,Smallcap,FMCG
28-06-2023,BIOFILCHEM,Smallcap,Pharmaceuticals
28-06-2023,SANGINITA,Smallcap,Industrials
28-06-2023,IFGLEXPOR,Smallcap,Industrials
28-06-2023,MANORAMA,Smallcap,FMCG
28-06-2023,ARMANFIN,Smallcap,Finance
28-06-2023,LIQUIDETF,Smallcap,Indices
28-06-2023,ATAM,Smallcap,Auto
28-06-2023,UNIONBANK,Largecap,Bank
28-06-2023,SITINET,Smallcap,Media
28-06-2023,SRHHYPOLTD,Smallcap,Industrials
28-06-2023,TRIL,Smallcap,FMCG
28-06-2023,GODREJPROP,Largecap,Realty
28-06-2023,INDUSTOWER,Largecap,Telecom
30-06-2023,HIRECT,Smallcap,FMCG
30-06-2023,ETHOSLTD,Smallcap,FMCG
30-06-2023,ANANTRAJ,Midcap,Realty
30-06-2023,HDFCPVTBAN,Smallcap,Indices
30-06-2023,INOXGREEN,Smallcap,Realty
30-06-2023,DSPBANKETF,Smallcap,Indices
30-06-2023,JAYBARMARU,Smallcap,Auto
30-06-2023,SEYAIND,Smallcap,Industrials
30-06-2023,BIOFILCHEM,Smallcap,Pharmaceuticals
30-06-2023,RADIOCITY,Smallcap,Media
30-06-2023,NACLIND,Smallcap,Industrials
30-06-2023,LASA,Smallcap,Pharmaceuticals
30-06-2023,NMDC,Largecap,Industrials
30-06-2023,TRU,Smallcap,Finance
30-06-2023,SIL,Smallcap,Services
30-06-2023,REMSONSIND,Smallcap,Auto
30-06-2023,KOTAKNIFTY,Smallcap,Indices
30-06-2023,FLUOROCHEM,Largecap,Industrials
30-06-2023,CAMS,Midcap,Miscellaneous
30-06-2023,GAIL,Largecap,Industrials
30-06-2023,UTIAMC,Midcap,Finance
30-06-2023,NEXTMEDIA,Smallcap,Media
30-06-2023,UNIONBANK,Largecap,Bank
30-06-2023,JETAIRWAYS,Smallcap,Services
30-06-2023,GPIL,Midcap,Metals
30-06-2023,GTLINFRA,Smallcap,Telecom
30-06-2023,IBREALEST,Smallcap,Realty
30-06-2023,ICRA,Midcap,Miscellaneous
30-06-2023,TRIL,Smallcap,FMCG
30-06-2023,MHRIL,Midcap,Services
30-06-2023,ROML,Smallcap,FMCG
30-06-2023,KIRLOSENG,Midcap,FMCG
30-06-2023,SUMMITSEC,Smallcap,Finance
30-06-2023,INVENTURE,Smallcap,Finance
30-06-2023,INDUSTOWER,Largecap,Telecom
30-06-2023,PAVNAIND,Smallcap,Miscellaneous
03-07-2023,BPCL,Largecap,Industrials
03-07-2023,GREAVESCOT,Smallcap,FMCG
03-07-2023,DECCANCE,Smallcap,Industrials
03-07-2023,SRF,Largecap,Industrials
03-07-2023,GENESYS,Smallcap,I.T
03-07-2023,VSTIND,Midcap,FMCG
03-07-2023,INDBANK,Smallcap,Services
03-07-2023,JAICORPLTD,Smallcap,FMCG
03-07-2023,ANANTRAJ,Midcap,Realty
03-07-2023,3PLAND,Smallcap,Finance
03-07-2023,HNDFDS,Midcap,FMCG
03-07-2023,AHL,Smallcap,Finance
03-07-2023,DSPBANKETF,Smallcap,Indices
03-07-2023,VESUVIUS,Midcap,Industrials
03-07-2023,PODDARMENT,Smallcap,Industrials
03-07-2023,RADIOCITY,Smallcap,Media
03-07-2023,NACLIND,Smallcap,Industrials
03-07-2023,LASA,Smallcap,Pharmaceuticals
03-07-2023,AGROPHOS,Smallcap,Industrials
03-07-2023,SETFNIF50,Smallcap,Indices
03-07-2023,LIQUIDBEES,Smallcap,Indices
03-07-2023,ALMONDZ,Smallcap,Finance
03-07-2023,FLUOROCHEM,Largecap,Industrials
03-07-2023,POLYMED,Midcap,Pharmaceuticals
03-07-2023,HDFCNIFBAN,Smallcap,Indices
03-07-2023,CAMS,Midcap,Miscellaneous
03-07-2023,GAIL,Largecap,Industrials
03-07-2023,DHANBANK,Smallcap,Bank
03-07-2023,IOB,Largecap,Bank
03-07-2023,UNIONBANK,Largecap,Bank
03-07-2023,JETAIRWAYS,Smallcap,Services
03-07-2023,GALLANTT,Smallcap,Metals
03-07-2023,ICRA,Midcap,Miscellaneous
03-07-2023,HDIL,Smallcap,Realty
03-07-2023,PSB,Largecap,Bank
03-07-2023,SUMMITSEC,Smallcap,Finance
03-07-2023,INVENTURE,Smallcap,Finance
03-07-2023,HEMIPROP,Smallcap,Realty
03-07-2023,CARERATING,Smallcap,Miscellaneous
03-07-2023,LICNETFN50,Smallcap,Indices
03-07-2023,RBLBANK,Midcap,Bank
04-07-2023,ORISSAMINE,Smallcap,Industrials
04-07-2023,PSUBNKBEES,Smallcap,Indices
04-07-2023,PGHL,Midcap,Pharmaceuticals
04-07-2023,UFLEX,Smallcap,Services
04-07-2023,MAHSCOOTER,Midcap,Finance
04-07-2023,EICHERMOT,Largecap,Auto
04-07-2023,HIL,Smallcap,Industrials
04-07-2023,INTLCONV,Smallcap,FMCG
04-07-2023,INDBANK,Smallcap,Services
04-07-2023,3PLAND,Smallcap,Finance
04-07-2023,RSSOFTWARE,Smallcap,I.T
04-07-2023,WILLAMAGOR,Smallcap,Finance
04-07-2023,NSLNISP,Midcap,Metals
04-07-2023,SIMPLEXINF,Smallcap,Realty
04-07-2023,PANSARI,Smallcap,Realty
04-07-2023,TECHIN,Smallcap,Realty
04-07-2023,LIQUIDBEES,Smallcap,Indices
04-07-2023,GOLDTECH,Smallcap,I.T
04-07-2023,IOB,Largecap,Bank
04-07-2023,COMPINFO,Smallcap,I.T
04-07-2023,UNIONBANK,Largecap,Bank
04-07-2023,MAHABANK,Largecap,Bank
04-07-2023,JETAIRWAYS,Smallcap,Services
04-07-2023,YESBANK,Largecap,Bank
04-07-2023,SUZLON,Largecap,FMCG
04-07-2023,VISASTEEL,Smallcap,Metals
04-07-2023,AUTOIND,Smallcap,Auto
04-07-2023,SELMC,Smallcap,Textiles
04-07-2023,JYOTHYLAB,Midcap,FMCG
04-07-2023,CANTABIL,Smallcap,Textiles
04-07-2023,PSB,Largecap,Bank
04-07-2023,INVENTURE,Smallcap,Finance
04-07-2023,GPTINFRA,Smallcap,Realty
04-07-2023,CARERATING,Smallcap,Miscellaneous
04-07-2023,NURECA,Smallcap,I.T
04-07-2023,NATHBIOGEN,Smallcap,Miscellaneous
04-07-2023,MONQ50,Smallcap,Indices
04-07-2023,MINDACORP,Midcap,Auto
05-07-2023,PGHL,Midcap,Pharmaceuticals
05-07-2023,MAHSCOOTER,Midcap,Finance
05-07-2023,BBL,Smallcap,FMCG
05-07-2023,BLISSGVS,Smallcap,Pharmaceuticals
05-07-2023,PTL,Smallcap,Miscellaneous
05-07-2023,HIL,Smallcap,Industrials
05-07-2023,SUMEETINDS,Smallcap,Textiles
05-07-2023,JMA,Smallcap,Auto
05-07-2023,SPENCERS,Smallcap,FMCG
05-07-2023,GOLDTECH,Smallcap,I.T
05-07-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
05-07-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
05-07-2023,BFUTILITIE,Smallcap,Miscellaneous
05-07-2023,JETAIRWAYS,Smallcap,Services
05-07-2023,DISHTV,Smallcap,Media
05-07-2023,SEPC,Smallcap,Realty
05-07-2023,MOLDTKPAC,Smallcap,FMCG
05-07-2023,DBCORP,Smallcap,Media
05-07-2023,HATHWAY,Smallcap,Media
05-07-2023,GPTINFRA,Smallcap,Realty
05-07-2023,EQUITASBNK,Midcap,Bank
05-07-2023,IRFC,Largecap,Finance
06-07-2023,LAURUSLABS,Largecap,Pharmaceuticals
06-07-2023,AVANTIFEED,Midcap,Miscellaneous
06-07-2023,VENUSPIPES,Smallcap,Metals
06-07-2023,CCL,Midcap,FMCG
06-07-2023,PEARLPOLY,Smallcap,FMCG
06-07-2023,DPSCLTD,Smallcap,Miscellaneous
06-07-2023,SOTL,Smallcap,Oils
06-07-2023,INFOBEAN,Smallcap,I.T
06-07-2023,SANDESH,Smallcap,Media
06-07-2023,KOTAKBKETF,Smallcap,Indices
06-07-2023,CONCOR,Largecap,Services
06-07-2023,SPENCERS,Smallcap,FMCG
06-07-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
06-07-2023,DATAMATICS,Smallcap,I.T
06-07-2023,DBREALTY,Midcap,Realty
06-07-2023,HATHWAY,Smallcap,Media
06-07-2023,EQUITASBNK,Midcap,Bank
06-07-2023,GENUSPAPER,Smallcap,Industrials
06-07-2023,UJJIVAN,Midcap,Finance
07-07-2023,LAURUSLABS,Largecap,Pharmaceuticals
07-07-2023,ANDHRSUGAR,Smallcap,Miscellaneous
07-07-2023,BOSCHLTD,Largecap,Auto
07-07-2023,COASTCORP,Smallcap,Miscellaneous
07-07-2023,VENUSPIPES,Smallcap,Metals
07-07-2023,UNIPARTS,Smallcap,Auto
07-07-2023,LCCINFOTEC,Smallcap,I.T
07-07-2023,LOWVOL,Smallcap,Indices
07-07-2023,KOKUYOCMLN,Smallcap,Miscellaneous
07-07-2023,VENUSREM,Smallcap,Pharmaceuticals
07-07-2023,HAL,Largecap,FMCG
07-07-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
07-07-2023,DATAMATICS,Smallcap,I.T
07-07-2023,RENUKA,Midcap,FMCG
07-07-2023,CINELINE,Smallcap,Media
07-07-2023,TBZ,Smallcap,Miscellaneous
07-07-2023,VISHAL,Smallcap,Textiles
07-07-2023,NAVKARCORP,Smallcap,Services
10-07-2023,TATAMOTORS,Largecap,Auto
10-07-2023,NIPPOBATRY,Smallcap,Miscellaneous
10-07-2023,GARFIBRES,Midcap,Textiles
10-07-2023,VIPULLTD,Smallcap,Realty
10-07-2023,VENUSPIPES,Smallcap,Metals
10-07-2023,TVSHLTD,Midcap,Industrials
10-07-2023,KOKUYOCMLN,Smallcap,Miscellaneous
10-07-2023,KOTARISUG,Smallcap,
10-07-2023,SEYAIND,Smallcap,Industrials
10-07-2023,AIRAN,Smallcap,I.T
10-07-2023,RHFL,Smallcap,Finance
10-07-2023,VENUSREM,Smallcap,Pharmaceuticals
10-07-2023,VERTOZ,Smallcap,Miscellaneous
10-07-2023,SILLYMONKS,Smallcap,Media
10-07-2023,NUCLEUS,Smallcap,I.T
10-07-2023,HATSUN,Largecap,FMCG
10-07-2023,PARSVNATH,Smallcap,Realty
10-07-2023,ROSSELLIND,Smallcap,Miscellaneous
10-07-2023,JUBLINGREA,Midcap,Industrials
10-07-2023,ABFRL,Largecap,FMCG
11-07-2023,ESTER,Smallcap,Services
11-07-2023,JINDALSAW,Midcap,Metals
11-07-2023,NIPPOBATRY,Smallcap,Miscellaneous
11-07-2023,UNICHEMLAB,Smallcap,Pharmaceuticals
11-07-2023,TATASTLLP,Smallcap,Metals
11-07-2023,LUMAXIND,Smallcap,Auto
11-07-2023,KOKUYOCMLN,Smallcap,Miscellaneous
11-07-2023,EIMCOELECO,Smallcap,FMCG
11-07-2023,COCHINSHIP,Midcap,Industrials
11-07-2023,ELECTHERM,Smallcap,Metals
11-07-2023,ICEMAKE,Smallcap,Industrials
11-07-2023,MOKSH,Smallcap,Miscellaneous
11-07-2023,SILLYMONKS,Smallcap,Media
11-07-2023,NEWGEN,Midcap,I.T
11-07-2023,GRSE,Midcap,Industrials
11-07-2023,ICICINIFTY,Smallcap,
11-07-2023,CHALET,Midcap,Services
11-07-2023,DSSL,Smallcap,I.T
11-07-2023,MCLEODRUSS,Smallcap,FMCG
11-07-2023,KERNEX,Smallcap,FMCG
